,team_rank,rank_diff,win_rate,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,Total_exp,Total_Exp_local,Total_Exp_youth,win
0,0.5454545454545454,0.2195121951219512,0.5,0.5833333333333333,0.6,0.6086956521739131,0.358974358974359,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
1,0.5454545454545454,0.0975609756097561,0.5,0.8333333333333333,0.5333333333333333,0.6521739130434783,0.4615384615384615,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
2,0.5454545454545454,0.029268292682926828,0.0,0.5833333333333333,0.4,0.30434782608695654,0.4358974358974359,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
3,0.5454545454545454,0.12195121951219512,1.0,0.6666666666666666,0.8666666666666667,0.2608695652173913,0.4615384615384615,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
4,0.5454545454545454,0.6878048780487805,0.0,0.6666666666666666,0.06666666666666667,0.2608695652173913,0.17948717948717946,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
5,0.5454545454545454,0.07804878048780488,0.5,0.41666666666666663,0.4,0.3913043478260869,0.5641025641025641,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
6,0.5454545454545454,0.18048780487804877,0.0,0.16666666666666663,0.4,0.21739130434782608,0.6153846153846154,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
7,0.5454545454545454,0.9902439024390244,0.5,0.33333333333333326,0.6666666666666666,0.2608695652173913,0.5641025641025641,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
8,0.5454545454545454,0.019512195121951216,0.0,0.5833333333333333,0.8666666666666667,0.21739130434782608,0.6666666666666666,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
9,0.5454545454545454,0.06341463414634146,0.0,0.6666666666666666,0.7333333333333333,0.17391304347826086,0.5641025641025641,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
10,0.5454545454545454,0.39024390243902435,0.0,0.41666666666666663,0.6,0.0,0.5384615384615384,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
11,0.5454545454545454,0.20975609756097563,1.0,0.5833333333333333,0.0,0.08695652173913043,0.41025641025641024,0.18368062132979732,0.12463768115942028,0.24738887763184553,1.0
12,0.5454545454545454,0.224390243902439,0.6666666666666666,0.41666666666666663,0.4666666666666667,0.13043478260869565,0.5897435897435898,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
13,0.5454545454545454,0.048780487804878044,0.0,0.5833333333333333,0.4,0.08695652173913043,0.6666666666666666,0.18368062132979732,0.12463768115942028,0.24738887763184553,0.0
14,0.5454545454545454,0.058536585365853655,0.5,0.41666666666666663,0.3333333333333333,0.08695652173913043,0.41025641025641024,0.2773536654669445,0.2884057971014493,0.30320334518392983,0.0
15,0.5454545454545454,0.7414634146341463,0.0,0.5,0.0,0.08695652173913043,0.17948717948717946,0.2773536654669445,0.2884057971014493,0.30320334518392983,1.0
16,0.5454545454545454,0.014634146341463414,0.0,0.75,0.6666666666666666,0.2608695652173913,0.7435897435897436,0.2773536654669445,0.2884057971014493,0.30320334518392983,1.0
17,0.5454545454545454,0.17560975609756097,0.0,0.75,0.2,0.21739130434782608,0.3846153846153846,0.2773536654669445,0.2884057971014493,0.30320334518392983,1.0
18,0.5454545454545454,0.3463414634146341,1.0,0.75,0.4666666666666667,0.2608695652173913,0.5384615384615384,0.2773536654669445,0.2884057971014493,0.30320334518392983,1.0
