,team_rank,rank_diff,win_rate,Team_Form,Opp_Form,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,win
0,0.5555555555555555,0.06787330316742082,0.5,0.5833333333333333,0.26666666666666666,0.7692307692307693,0.26666666666666666,0.3333333333333333,0.5869565217391305,0.0
1,0.5555555555555555,0.11312217194570137,0.5,0.5833333333333333,0.5333333333333333,0.5384615384615384,0.6,0.37037037037037035,0.6086956521739131,0.0
2,0.5555555555555555,0.29411764705882354,1.0,0.41666666666666663,0.6666666666666666,0.6153846153846154,0.4666666666666667,0.3333333333333333,0.7608695652173914,0.0
3,0.5555555555555555,0.05429864253393665,1.0,0.25,0.6666666666666666,0.46153846153846156,0.4666666666666667,0.18518518518518517,0.7391304347826088,1.0
4,0.5555555555555555,0.6968325791855204,1.0,0.41666666666666663,0.13333333333333333,0.6923076923076924,0.0,0.2222222222222222,0.5,1.0
5,0.5555555555555555,0.09049773755656108,0.0,0.41666666666666663,0.4,0.23076923076923078,0.5333333333333333,0.4074074074074074,0.6086956521739131,0.0
6,0.5555555555555555,0.1085972850678733,1.0,0.5,0.5333333333333333,0.23076923076923078,0.4,0.4444444444444444,0.6739130434782609,0.0
7,0.5555555555555555,0.058823529411764705,0.25,0.41666666666666663,0.8,0.15384615384615385,0.6666666666666666,0.4074074074074074,0.7173913043478262,0.0
8,0.5555555555555555,0.06334841628959276,0.0,0.33333333333333326,0.6,0.6923076923076924,0.7333333333333333,0.2962962962962963,0.6521739130434783,1.0
9,0.5555555555555555,0.22171945701357465,0.0,0.33333333333333326,0.6666666666666666,0.6923076923076924,0.4666666666666667,0.37037037037037035,0.7391304347826088,1.0
10,0.5555555555555555,0.1085972850678733,0.8,0.33333333333333326,0.4666666666666667,0.6153846153846154,0.5333333333333333,0.2222222222222222,0.6304347826086957,1.0
11,0.5555555555555555,0.13122171945701358,0.75,0.5,0.5333333333333333,0.6153846153846154,0.4,0.25925925925925924,0.6521739130434783,0.0
12,0.611111111111111,0.03167420814479638,0.0,0.5,0.6,0.3846153846153847,0.7333333333333333,0.25925925925925924,0.7391304347826088,0.0
13,0.611111111111111,0.46153846153846156,1.0,0.5,0.4666666666666667,0.8461538461538461,0.2,0.3333333333333333,0.6956521739130435,1.0
14,0.611111111111111,0.28506787330316746,1.0,0.5,0.3333333333333333,0.15384615384615385,0.5333333333333333,0.25925925925925924,0.5652173913043479,1.0
15,0.611111111111111,0.23981900452488691,0.0,0.5,0.6,1.0,0.6,0.25925925925925924,0.7173913043478262,1.0
16,0.611111111111111,0.23529411764705882,0.6666666666666666,0.5,0.5333333333333333,0.3846153846153847,0.6666666666666666,0.2962962962962963,0.6739130434782609,0.0
17,0.611111111111111,0.46153846153846156,1.0,0.5833333333333333,0.4,0.3846153846153847,0.6666666666666666,0.3333333333333333,0.6521739130434783,1.0
18,0.611111111111111,0.3257918552036199,0.0,0.8333333333333333,0.4,0.3846153846153847,0.4666666666666667,0.4444444444444444,0.6521739130434783,1.0
19,0.611111111111111,0.07239819004524888,0.8333333333333334,0.8333333333333333,0.8,1.0,0.5333333333333333,0.5185185185185185,0.782608695652174,0.0
20,0.611111111111111,0.23529411764705882,0.5,0.5833333333333333,0.7333333333333333,0.7692307692307693,0.5333333333333333,0.2962962962962963,0.8260869565217391,0.0
21,0.611111111111111,0.23076923076923078,0.5,0.41666666666666663,0.7333333333333333,0.6153846153846154,0.4,0.2222222222222222,0.7608695652173914,0.0
22,0.611111111111111,0.23076923076923078,0.3333333333333333,0.41666666666666663,0.7333333333333333,0.6153846153846154,0.5333333333333333,0.2222222222222222,0.7608695652173914,1.0
23,0.16666666666666666,0.2714932126696833,1.0,0.41666666666666663,0.6,0.6153846153846154,0.4666666666666667,0.25925925925925924,0.7173913043478262,1.0
24,0.16666666666666666,0.1085972850678733,0.6,0.41666666666666663,0.8,0.6153846153846154,0.06666666666666667,0.37037037037037035,0.7608695652173914,1.0
25,0.16666666666666666,0.08597285067873303,0.5,0.6666666666666666,0.4666666666666667,0.6153846153846154,0.4666666666666667,0.5925925925925926,0.6739130434782609,0.0
26,0.16666666666666666,0.43891402714932126,0.0,0.5833333333333333,0.3333333333333333,0.6153846153846154,0.2,0.5555555555555556,0.5869565217391305,1.0
27,0.16666666666666666,0.2986425339366516,0.5,0.75,0.4,0.6923076923076924,0.4,0.8148148148148147,0.6304347826086957,0.0
28,0.16666666666666666,0.3076923076923077,0.5,0.5,0.3333333333333333,0.7692307692307693,0.13333333333333333,0.6666666666666666,0.5434782608695652,1.0
29,0.16666666666666666,0.23529411764705882,1.0,0.5,0.6,0.15384615384615385,0.8,0.5925925925925926,0.6304347826086957,1.0
30,0.16666666666666666,0.12669683257918551,0.0,0.5,0.6666666666666666,0.15384615384615385,0.7333333333333333,0.8148148148148147,0.7391304347826088,0.0
31,0.16666666666666666,0.13574660633484165,0.0,0.5833333333333333,0.4,0.23076923076923078,0.6,0.8518518518518519,0.6304347826086957,1.0
32,0.16666666666666666,0.14479638009049775,0.0,0.5833333333333333,0.4666666666666667,0.3846153846153847,0.3333333333333333,0.6666666666666666,0.5652173913043479,1.0
33,0.16666666666666666,0.1085972850678733,0.6666666666666666,0.8333333333333333,0.4666666666666667,0.6153846153846154,0.8,0.7407407407407407,0.6086956521739131,1.0
34,0.16666666666666666,0.15384615384615385,1.0,0.8333333333333333,0.8666666666666667,0.46153846153846156,0.8666666666666667,0.6296296296296295,0.7173913043478262,1.0
35,0.16666666666666666,0.06787330316742082,0.2,0.8333333333333333,1.0,0.8461538461538461,1.0,0.37037037037037035,0.8695652173913044,0.0
36,0.16666666666666666,0.2533936651583711,0.3333333333333333,0.75,0.06666666666666667,0.6153846153846154,0.8,0.2962962962962963,0.3695652173913044,0.0
37,0.16666666666666666,0.5158371040723982,0.0,0.5833333333333333,0.26666666666666666,0.46153846153846156,0.06666666666666667,0.2222222222222222,0.4782608695652174,1.0
