,team_rank,rank_diff,win_rate,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,win
0,0.5454545454545454,0.2195121951219512,0.5,0.5833333333333333,0.6,0.6086956521739131,0.358974358974359,1.0
1,0.5454545454545454,0.0975609756097561,0.5,0.8333333333333333,0.5333333333333333,0.6521739130434783,0.4615384615384615,0.0
2,0.5454545454545454,0.0292682926829268,0.0,0.5833333333333333,0.4,0.3043478260869565,0.4358974358974359,1.0
3,0.5454545454545454,0.1219512195121951,1.0,0.6666666666666666,0.8666666666666667,0.2608695652173913,0.4615384615384615,0.0
4,0.5454545454545454,0.6878048780487805,0.0,0.6666666666666666,0.0666666666666666,0.2608695652173913,0.1794871794871794,1.0
5,0.5454545454545454,0.0780487804878048,0.5,0.4166666666666666,0.4,0.3913043478260869,0.5641025641025641,0.0
6,0.5454545454545454,0.1804878048780487,0.0,0.1666666666666666,0.4,0.217391304347826,0.6153846153846154,1.0
7,0.5454545454545454,0.9902439024390244,0.5,0.3333333333333332,0.6666666666666666,0.2608695652173913,0.5641025641025641,1.0
8,0.5454545454545454,0.0195121951219512,0.0,0.5833333333333333,0.8666666666666667,0.217391304347826,0.6666666666666666,0.0
9,0.5454545454545454,0.0634146341463414,0.0,0.6666666666666666,0.7333333333333333,0.1739130434782608,0.5641025641025641,0.0
10,0.5454545454545454,0.3902439024390243,0.0,0.4166666666666666,0.6,0.0,0.5384615384615384,1.0
11,0.5454545454545454,0.2097560975609756,1.0,0.5833333333333333,0.0,0.0869565217391304,0.4102564102564102,1.0
12,0.5454545454545454,0.224390243902439,0.6666666666666666,0.4166666666666666,0.4666666666666667,0.1304347826086956,0.5897435897435898,0.0
13,0.5454545454545454,0.048780487804878,0.0,0.5833333333333333,0.4,0.0869565217391304,0.6666666666666666,0.0
14,0.5454545454545454,0.0585365853658536,0.5,0.4166666666666666,0.3333333333333333,0.0869565217391304,0.4102564102564102,0.0
15,0.5454545454545454,0.7414634146341463,0.0,0.5,0.0,0.0869565217391304,0.1794871794871794,1.0
16,0.5454545454545454,0.0146341463414634,0.0,0.75,0.6666666666666666,0.2608695652173913,0.7435897435897436,1.0
17,0.5454545454545454,0.1756097560975609,0.0,0.75,0.2,0.217391304347826,0.3846153846153846,1.0
18,0.5454545454545454,0.3463414634146341,1.0,0.75,0.4666666666666667,0.2608695652173913,0.5384615384615384,1.0
19,0.5454545454545454,0.248780487804878,1.0,0.3333333333333332,0.8666666666666667,0.4347826086956522,0.5897435897435898,0.0
20,0.5454545454545454,0.2829268292682926,0.5,0.75,0.3333333333333333,0.5652173913043478,0.5128205128205128,1.0
21,0.5454545454545454,0.7414634146341463,1.0,0.1666666666666666,0.0,0.5217391304347826,0.1025641025641025,1.0
22,0.5454545454545454,0.0536585365853658,0.0,1.0,0.2666666666666666,0.5652173913043478,0.7435897435897436,1.0
23,0.1818181818181818,0.0829268292682926,0.0,1.0,0.6666666666666666,0.5652173913043478,1.0,0.0
24,0.1818181818181818,0.0585365853658536,0.0,0.4166666666666666,0.7333333333333333,0.4347826086956522,0.6923076923076923,0.0
25,0.1818181818181818,0.5317073170731708,0.6666666666666666,0.1666666666666666,0.2666666666666666,0.3913043478260869,0.5128205128205128,1.0
26,0.1818181818181818,0.2048780487804878,1.0,0.5,0.3333333333333333,0.4347826086956522,0.4615384615384615,1.0
27,0.1818181818181818,0.1170731707317073,0.0,0.5,0.2666666666666666,0.4347826086956522,0.4102564102564102,1.0
28,0.1818181818181818,0.1756097560975609,0.0,0.75,0.7333333333333333,0.4782608695652174,0.641025641025641,1.0
29,0.1818181818181818,0.0975609756097561,0.5,0.75,0.7333333333333333,0.5217391304347826,0.5641025641025641,1.0
30,0.1818181818181818,0.1268292682926829,0.5,0.3333333333333332,0.6666666666666666,0.5652173913043478,0.5641025641025641,0.0
31,0.1818181818181818,0.3024390243902439,0.0,0.3333333333333332,0.2,0.3478260869565217,0.3333333333333333,0.0
32,0.1818181818181818,0.2634146341463415,0.0,0.3333333333333332,0.5333333333333333,0.2608695652173913,0.5384615384615384,1.0
33,0.1818181818181818,0.5317073170731708,0.75,0.8333333333333333,0.3333333333333333,0.2608695652173913,0.3076923076923077,1.0
34,0.1818181818181818,0.1170731707317073,0.5,0.8333333333333333,0.4,0.3478260869565217,0.4871794871794871,0.0
35,0.1818181818181818,0.2341463414634146,0.5,0.6666666666666666,0.5333333333333333,0.3478260869565217,0.5897435897435898,1.0
36,0.1818181818181818,0.0878048780487804,0.0,0.6666666666666666,0.5333333333333333,0.3913043478260869,0.5128205128205128,1.0
37,0.1818181818181818,0.3219512195121951,0.0,0.3333333333333332,0.6666666666666666,0.4782608695652174,0.5384615384615384,0.0
38,0.1818181818181818,0.5804878048780489,1.0,0.6666666666666666,0.2666666666666666,0.3913043478260869,0.4615384615384615,1.0
39,0.1818181818181818,0.2097560975609756,0.0,0.8333333333333333,0.3333333333333333,0.3913043478260869,0.4871794871794871,1.0
40,0.1818181818181818,0.1756097560975609,1.0,0.8333333333333333,0.5333333333333333,0.5652173913043478,0.5897435897435898,0.0
41,0.1818181818181818,0.624390243902439,0.8,0.4166666666666666,0.1333333333333333,0.4782608695652174,0.3333333333333333,0.0
42,0.1818181818181818,0.1121951219512195,0.0,0.25,0.8666666666666667,0.3913043478260869,0.641025641025641,1.0
43,0.1818181818181818,0.3219512195121951,0.0,0.75,0.2,0.5217391304347826,0.4102564102564102,1.0
44,0.1818181818181818,0.5804878048780489,1.0,0.5,0.3333333333333333,0.4347826086956522,0.4102564102564102,1.0
45,0.1818181818181818,0.2341463414634146,0.3333333333333333,0.75,0.2,0.4347826086956522,0.4615384615384615,1.0
46,0.1818181818181818,0.2341463414634146,0.5,0.6666666666666666,0.5333333333333333,0.5217391304347826,0.4358974358974359,1.0
47,0.3636363636363636,0.3414634146341463,0.0,0.75,0.0666666666666666,0.6521739130434783,0.5384615384615384,1.0
48,0.3636363636363636,0.0878048780487804,0.5,0.75,0.8666666666666667,0.5652173913043478,0.5641025641025641,1.0
49,0.3636363636363636,0.0682926829268292,0.3333333333333333,0.6666666666666666,0.8666666666666667,0.6086956521739131,0.5897435897435898,0.0
50,0.3636363636363636,0.6926829268292684,0.0,0.75,0.0,0.4347826086956522,0.1794871794871794,1.0
51,0.3636363636363636,0.1756097560975609,0.5,0.75,0.8,0.5652173913043478,0.4871794871794871,1.0
52,0.3636363636363636,0.1073170731707317,0.5,1.0,0.4,0.4782608695652174,0.4615384615384615,0.0
53,0.3636363636363636,0.0634146341463414,0.2,0.6666666666666666,0.6666666666666666,0.4347826086956522,0.6666666666666666,0.0
54,0.3636363636363636,0.3219512195121951,0.0,1.0,0.4666666666666667,0.3043478260869565,0.3846153846153846,1.0
55,0.3636363636363636,0.4390243902439024,0.0,1.0,0.2,0.3478260869565217,0.4615384615384615,0.0
56,0.3636363636363636,0.4048780487804878,1.0,0.5833333333333333,0.7333333333333333,0.1739130434782608,0.5128205128205128,0.0
57,0.3636363636363636,0.2390243902439024,0.6666666666666666,0.8333333333333333,0.3333333333333333,0.1304347826086956,0.4102564102564102,1.0
58,0.3636363636363636,0.5073170731707317,1.0,0.4166666666666666,0.6,0.217391304347826,0.4615384615384615,0.0
59,0.3636363636363636,0.0585365853658536,0.3333333333333333,0.8333333333333333,0.4666666666666667,0.2608695652173913,0.6666666666666666,1.0
60,0.3636363636363636,0.775609756097561,1.0,0.8333333333333333,0.0666666666666666,0.2608695652173913,0.1794871794871794,1.0
61,0.3636363636363636,0.3707317073170731,0.0,0.8333333333333333,0.4,0.4782608695652174,0.6153846153846154,1.0
62,0.3636363636363636,1.0,0.6666666666666666,0.8333333333333333,0.4666666666666667,0.6086956521739131,0.7435897435897436,0.0
63,0.3636363636363636,0.5073170731707317,0.6666666666666666,0.8333333333333333,0.3333333333333333,0.5217391304347826,0.5384615384615384,1.0
64,0.3636363636363636,0.3365853658536585,0.6666666666666666,1.0,0.4666666666666667,0.5652173913043478,0.4358974358974359,0.0
65,0.3636363636363636,0.1073170731707317,0.3333333333333333,0.8333333333333333,0.2666666666666666,0.5217391304347826,0.5128205128205128,1.0
66,0.3636363636363636,0.4292682926829268,1.0,0.8333333333333333,0.4666666666666667,0.3913043478260869,0.3333333333333333,1.0
67,0.3636363636363636,1.0,0.5,0.8333333333333333,0.5333333333333333,0.3043478260869565,0.4871794871794871,0.0
68,0.3636363636363636,0.2878048780487804,0.75,0.25,0.6666666666666666,0.3043478260869565,0.7435897435897436,1.0
69,0.3636363636363636,0.775609756097561,1.0,0.25,0.2,0.3478260869565217,0.0,1.0
70,0.3636363636363636,0.2390243902439024,1.0,0.6666666666666666,0.5333333333333333,0.6086956521739131,0.5641025641025641,1.0
71,0.3636363636363636,0.2390243902439024,1.0,0.4166666666666666,0.6,0.6956521739130435,0.4615384615384615,0.0
72,1.0,0.9756097560975612,0.0,0.6666666666666666,0.2666666666666666,0.6521739130434783,0.4871794871794871,1.0
73,1.0,0.0926829268292682,0.6666666666666666,0.8333333333333333,0.4666666666666667,0.6956521739130435,0.6153846153846154,0.0
74,1.0,0.1170731707317073,0.0,0.6666666666666666,0.4666666666666667,0.6086956521739131,0.641025641025641,1.0
75,1.0,0.0585365853658536,0.3333333333333333,0.6666666666666666,0.2666666666666666,0.4347826086956522,0.6666666666666666,1.0
76,1.0,0.048780487804878,0.5,0.6666666666666666,0.4666666666666667,0.3043478260869565,0.7435897435897436,1.0
77,1.0,0.1414634146341463,0.0,0.6666666666666666,0.4666666666666667,0.4782608695652174,0.5384615384615384,1.0
78,1.0,0.2975609756097561,0.0,0.6666666666666666,0.2666666666666666,0.5217391304347826,0.3333333333333333,1.0
79,1.0,0.0048780487804878,0.1666666666666666,0.8333333333333333,0.5333333333333333,0.5652173913043478,0.641025641025641,0.0
80,1.0,0.4390243902439024,0.5,0.5,0.4,0.3913043478260869,0.282051282051282,0.0
81,1.0,0.7560975609756098,1.0,0.6666666666666666,0.2,0.3478260869565217,0.282051282051282,1.0
82,1.0,0.2195121951219512,0.6666666666666666,0.5,0.4666666666666667,0.3478260869565217,0.3846153846153846,0.0
83,1.0,0.0536585365853658,0.5,0.4166666666666666,0.7333333333333333,0.217391304347826,0.4358974358974359,0.0
84,1.0,0.0,0.5,0.8333333333333333,0.4,0.0869565217391304,0.5897435897435898,1.0
85,1.0,0.0780487804878048,0.3333333333333333,0.8333333333333333,0.6666666666666666,0.217391304347826,0.641025641025641,0.0
86,0.2727272727272727,0.0829268292682926,0.5,0.1666666666666666,0.8666666666666667,0.1739130434782608,0.5897435897435898,1.0
87,0.2727272727272727,0.1756097560975609,0.6,0.5833333333333333,0.6666666666666666,0.0434782608695652,0.6923076923076923,1.0
88,0.2727272727272727,0.4634146341463414,0.3333333333333333,0.75,0.2,0.1304347826086956,0.3846153846153846,1.0
89,0.2727272727272727,0.4439024390243902,0.5,0.1666666666666666,0.4,0.2608695652173913,0.4358974358974359,1.0
90,0.2727272727272727,0.6195121951219512,1.0,0.3333333333333332,0.2,0.3043478260869565,0.2307692307692307,1.0
91,0.2727272727272727,0.0780487804878048,0.3333333333333333,0.5,0.8,0.4347826086956522,0.4871794871794871,1.0
92,0.2727272727272727,0.4634146341463414,0.5,0.75,0.2,0.4347826086956522,0.3076923076923077,0.0
93,0.2727272727272727,0.4439024390243902,0.6666666666666666,0.75,0.0666666666666666,0.3913043478260869,0.358974358974359,1.0
94,0.2727272727272727,0.1756097560975609,0.6666666666666666,0.8333333333333333,0.4666666666666667,0.4347826086956522,0.4615384615384615,1.0
95,0.2727272727272727,0.2,1.0,0.8333333333333333,0.6666666666666666,0.4347826086956522,0.5641025641025641,0.0
96,0.2727272727272727,0.1414634146341463,0.3333333333333333,0.75,0.6,0.3478260869565217,0.6153846153846154,1.0
97,0.2727272727272727,0.1804878048780487,0.5714285714285714,0.75,0.3333333333333333,0.4347826086956522,0.5128205128205128,1.0
98,0.0,0.0926829268292682,0.1428571428571428,1.0,0.7333333333333333,0.4782608695652174,0.6666666666666666,1.0
99,0.0,0.0585365853658536,0.25,1.0,0.8,0.4347826086956522,0.717948717948718,1.0
100,0.0,0.4048780487804878,1.0,1.0,0.0666666666666666,0.3913043478260869,0.358974358974359,1.0
101,0.0,0.1463414634146341,1.0,1.0,0.6,0.4347826086956522,0.5897435897435898,1.0
102,0.0,0.0829268292682926,0.5,0.75,0.6,0.3478260869565217,0.6923076923076923,1.0
103,0.0,0.1951219512195122,0.5,0.75,0.4666666666666667,0.4347826086956522,0.5128205128205128,1.0
104,0.0,0.1365853658536585,0.5,0.75,0.4666666666666667,0.4347826086956522,0.4358974358974359,1.0
105,0.0,0.0585365853658536,0.4,0.75,0.6666666666666666,0.4347826086956522,0.4871794871794871,1.0
106,0.0,0.0829268292682926,0.6,0.75,0.8,0.3913043478260869,0.6153846153846154,1.0
107,0.0,0.048780487804878,0.25,1.0,0.6,0.4782608695652174,0.5897435897435898,1.0
108,0.0,0.2195121951219512,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.3913043478260869,0.5897435897435898,1.0
109,0.0,0.3365853658536585,0.5,1.0,0.2,0.4782608695652174,0.3846153846153846,1.0
110,0.0,0.5902439024390245,1.0,1.0,0.4666666666666667,0.4782608695652174,0.4102564102564102,1.0
111,0.0,0.6195121951219512,0.0,0.6666666666666666,0.6666666666666666,0.6521739130434783,0.3076923076923077,1.0
112,0.0,0.3024390243902439,0.8,0.6666666666666666,0.6666666666666666,0.6521739130434783,0.4615384615384615,1.0
113,0.0,0.1902439024390244,1.0,1.0,0.4,0.6521739130434783,0.5384615384615384,1.0
114,0.0,0.0829268292682926,0.6,1.0,0.8,0.6521739130434783,0.7948717948717949,1.0
115,0.0,0.2390243902439024,0.0,1.0,0.7333333333333333,0.6956521739130435,0.5641025641025641,1.0
